,id,state_name,state_ab,county,city,zip_code,census_lat,census_lon,mean,median,stdev,sum_w
12188,24024007,Maryland,MD,Allegany County,Washington,20032,38.820363,-76.9964524,49635,43343,31615,255.1868808
12189,24024017,Maryland,MD,Allegany County,Oxon Hill,20745,38.8131069,-76.9848777,52778,300000,20363,276.9583858
12190,24024027,Maryland,MD,Allegany County,Temple Hills,20748,38.8463903,-76.9558384,53626,50993,35411,691.3628259
12191,24024037,Maryland,MD,Allegany County,Temple Hills,20748,38.8083572,-76.9269315,88279,91304,42401,190.0168316
12192,24024047,Maryland,MD,Allegany County,Temple Hills,20748,38.8444554,-76.943771,68419,63123,36697,324.9460619
12193,24022337,Maryland,MD,Allegany County,Lusby,20657,38.3707631,-76.4614087,105300,70188,86492,266.7503042
12194,24024067,Maryland,MD,Allegany County,Forestville,20747,38.8520844,-76.8703467,86675,81701,49773,168.2208807
12195,2402407,Maryland,MD,Allegany County,Sykesville,21784,39.3985392,-77.0495945,109935,97822,71482,681.2569147
12196,24024077,Maryland,MD,Allegany County,District Heights,20747,38.8641337,-76.8909938,45215,42423,27907,243.7924396
12197,24024087,Maryland,MD,Allegany County,Washington,20020,38.8623009,-76.9448553,64705,59776,46266,406.310453
12198,24024097,Maryland,MD,Allegany County,Capital Heights,20743,38.8737102,-76.9054246,63852,47171,54181,511.0193819
12199,24024107,Maryland,MD,Allegany County,Seat Pleasant,20743,38.8937435,-76.9034052,81662,75188,63494,249.3223383
12200,24024117,Maryland,MD,Allegany County,Landover,20785,38.9166861,-76.8909427,52766,53821,32511,278.717082
12201,24024127,Maryland,MD,Allegany County,Landover,20785,38.9258753,-76.8617021,52214,47095,36030,323.6483194
12202,24024137,Maryland,MD,Allegany County,Mitchellville,20721,38.9054179,-76.8398234,110207,112183,61720,313.1781501
12203,24024147,Maryland,MD,Allegany County,Upper Marlboro,20774,38.9028212,-76.8086821,123699,121416,51552,49.52680756
12204,24024167,Maryland,MD,Allegany County,New Carrollton,20784,38.9692864,-76.8834454,97772,76981,65532,282.2460085
12205,2402417,Maryland,MD,Allegany County,Newark,19711,39.6921633,-75.8050262,85284,74309,54342,855.1205342
12206,24024177,Maryland,MD,Allegany County,Lanham,20706,38.9550751,-76.8506247,62058,54518,39253,265.6201003
12207,24024187,Maryland,MD,Allegany County,Hyattsville,20784,38.943417,-76.8881778,75928,65936,41265,169.4234534
12208,24024197,Maryland,MD,Allegany County,Bladensburg,20710,38.9466091,-76.9136976,57030,45225,47336,644.8118675
12209,24024207,Maryland,MD,Allegany County,Cheverly,20785,38.925195,-76.918844,106314,111374,54260,160.5503166
12210,24024217,Maryland,MD,Allegany County,Mt Rainier,20712,38.9445015,-76.9695724,44499,38755,30742,797.4086849
12211,24024227,Maryland,MD,Allegany County,Hyattsville,20782,38.9626634,-76.9758623,67947,56151,43611,339.4855958
12212,24024237,Maryland,MD,Allegany County,Hyattsville,20783,38.9904675,-76.984529,58798,53523,37728,428.3160347
12213,24024247,Maryland,MD,Allegany County,Adelphi,20783,38.9957928,-76.968443,87642,68603,67640,284.7115233
12214,24024257,Maryland,MD,Allegany County,Hyattsville,20783,38.9777605,-76.961558,60853,51605,39872,773.0359363
12215,24024267,Maryland,MD,Allegany County,Hyattsville,20782,38.9751171,-76.9460023,122823,110303,84115,200.6196034
12216,2402427,Maryland,MD,Allegany County,Conowingo,21918,39.6933253,-76.1659592,80025,76355,50983,662.4958617
12217,24024277,Maryland,MD,Allegany County,Riverdale,20737,38.9665231,-76.9106751,102649,300000,41292,58.16069748
12218,24024287,Maryland,MD,Allegany County,Lanham,20706,38.986222,-76.8729085,107295,94401,68505,254.4122371
12219,24024297,Maryland,MD,Allegany County,Berwyn Heights,20740,38.9895238,-76.9129902,103326,97474,60799,192.1872903
12220,24022417,Maryland,MD,Allegany County,Manchester,21102,39.6921647,-76.8476447,59326,300000,43381,289.1914695
12221,24024317,Maryland,MD,Allegany County,Adelphi,20783,39.0121779,-76.963551,96430,77413,65002,271.4849925
12222,24024327,Maryland,MD,Allegany County,Beltsville,20705,39.0394986,-76.8891889,87225,60206,69442,373.9805798
12223,24024337,Maryland,MD,Allegany County,Sudlersville,21668,39.1537194,-75.8295151,81002,69128,58877,218.1541782
12224,24024347,Maryland,MD,Allegany County,Grasonville,21638,38.9455757,-76.1432574,114417,92376,77833,366.5692923
12225,24024357,Maryland,MD,Allegany County,Stevensville,21666,38.9424469,-76.2657424,83444,74798,56733,263.3536577
12226,24024367,Maryland,MD,Allegany County,Mechanicsville,20659,38.4678001,-76.7679538,104605,93593,63420,377.0412963
12227,2402437,Maryland,MD,Allegany County,Waldorf,20603,38.6477177,-76.9353838,126748,124474,65699,468.385263
12228,24024387,Maryland,MD,Allegany County,Mechanicsville,20659,38.3591278,-76.6248011,109365,300000,60617,72.49506785
12229,24024397,Maryland,MD,Allegany County,Park Hall,20667,38.2383051,-76.4228023,83137,79103,50234,156.8541294
12230,24024407,Maryland,MD,Allegany County,Great Mills,20634,38.2681465,-76.5209297,88680,82174,52220,586.4161811
12231,24024427,Maryland,MD,Allegany County,Westover,21871,38.1073379,-75.6974279,66242,46859,51954,296.1241363
12232,24024447,Maryland,MD,Allegany County,Easton,21601,38.7725445,-76.0668991,44077,33853,29775,566.687513
12233,24024457,Maryland,MD,Allegany County,St Michaels,21663,38.7605957,-76.2755363,105022,90790,75917,183.1877616
12234,24024467,Maryland,MD,Allegany County,Hagerstown,21742,39.6554889,-77.6999089,78485,66850,60814,234.4853564
12235,2402447,Maryland,MD,Allegany County,Waldorf,20602,38.5581626,-76.8910994,114832,108991,62475,687.0655472
12236,24024477,Maryland,MD,Allegany County,Hagerstown,21740,39.6466503,-77.7208144,25902,15083,24596,377.7209535
12237,24022727,Maryland,MD,Allegany County,New Market,21774,39.4012449,-77.2967756,107167,300000,50827,193.8164399
12238,24024497,Maryland,MD,Allegany County,Hagerstown,21740,39.6195003,-77.7435532,30505,22119,31789,451.7355737
12239,24024507,Maryland,MD,Allegany County,Hagerstown,21742,39.6971768,-77.7119676,86140,69325,54758,522.6412403
12240,24024527,Maryland,MD,Allegany County,Williamsport,21795,39.5895516,-77.7992569,100689,300000,64887,126.258578
12241,24024537,Maryland,MD,Allegany County,Hagerstown,21740,39.5952044,-77.6975635,49544,42066,37225,352.2500849
12242,24024547,Maryland,MD,Allegany County,Smithsburg,21783,39.6518413,-77.5535734,90474,300000,46721,91.3931325
12243,24024557,Maryland,MD,Allegany County,Sharpsburg,21782,39.4251806,-77.6870374,75995,65105,58186,374.7144297
12244,24024567,Maryland,MD,Allegany County,Salisbury,21801,38.3734507,-75.5981201,48485,30697,48983,283.9542319
12245,2402457,Maryland,MD,Allegany County,Waldorf,20603,38.5997076,-76.949802,95397,82472,57880,1260.635978
12246,24024577,Maryland,MD,Allegany County,Salisbury,21804,38.3870949,-75.5691823,50272,50128,27767,279.0545598
12247,24024587,Maryland,MD,Allegany County,Salisbury,21801,38.4010672,-75.6160159,53039,300000,37332,162.7976319
12248,24024597,Maryland,MD,Allegany County,Fruitland,21826,38.3167497,-75.6065884,69438,65794,46977,636.298874
12249,24024607,Maryland,MD,Allegany County,Delmar,19940,38.4306622,-75.518861,67103,56993,54809,350.3163215
12250,24024617,Maryland,MD,Allegany County,Pittsville,21850,38.3371643,-75.4180216,78128,300000,44057,148.193209
12251,24024627,Maryland,MD,Allegany County,Hebron,21830,38.4294739,-75.6419103,76731,57173,64032,293.7848392
12252,24024637,Maryland,MD,Allegany County,Ocean City,21842,38.4381184,-75.0664141,84092,44118,76184,115.7294026
12253,24024647,Maryland,MD,Allegany County,Berlin,21811,38.4005656,-75.1782966,79642,75232,49755,330.6473284
12254,24024657,Maryland,MD,Allegany County,Berlin,21811,38.37846,-75.1488687,72686,61965,46974,357.6468115
12255,24024667,Maryland,MD,Allegany County,Snow Hill,21863,38.1323093,-75.4918445,72030,52243,60844,286.486385
12256,2402467,Maryland,MD,Allegany County,Church Creek,21622,38.3445398,-76.0240614,61193,52439,49028,448.5480092
12257,24024677,Maryland,MD,Allegany County,Berlin,21811,38.275427,-75.1518692,45722,27842,53179,415.3216704
12258,24024687,Maryland,MD,Allegany County,Baltimore,21224,39.288365,-76.5802265,111916,121025,69019,157.5827395
12259,24024697,Maryland,MD,Allegany County,Baltimore,21231,39.280861,-76.5940789,95973,74887,71355,315.4137858
12260,24021687,Maryland,MD,Allegany County,Odenton,21113,39.1063511,-76.7124542,85062,72098,52333,432.8054881
12261,24024707,Maryland,MD,Allegany County,Baltimore,21224,39.2946533,-76.5751514,40692,23439,37870,123.3964781
12262,24024717,Maryland,MD,Allegany County,Baltimore,21231,39.2942438,-76.5855106,84355,64900,69021,236.121371
12263,24024727,Maryland,MD,Allegany County,Baltimore,21205,39.2994991,-76.5859396,23815,16105,26687,143.6230086
12264,24024737,Maryland,MD,Allegany County,Baltimore,21213,39.3170456,-76.575892,42157,37924,32089,298.252358
12265,24024747,Maryland,MD,Allegany County,Baltimore,21213,39.3059215,-76.576434,35355,25786,42180,320.5455356
12266,24024757,Maryland,MD,Allegany County,Baltimore,21213,39.3070324,-76.5932887,33144,21366,34165,162.3958115
12267,24024767,Maryland,MD,Allegany County,Baltimore,21218,39.3341698,-76.5855612,71827,63624,54981,313.8521232
12268,2402477,Maryland,MD,Allegany County,Frederick,21701,39.4195036,-77.422844,96878,82076,71052,434.573563
12269,24024777,Maryland,MD,Allegany County,Baltimore,21218,39.3254965,-76.5902057,41978,24919,41887,157.654133
12270,24024787,Maryland,MD,Allegany County,Baltimore,21218,39.3155244,-76.603691,36143,27006,35085,251.8831058
12271,24024807,Maryland,MD,Allegany County,Baltimore,21212,39.3365279,-76.6165332,76940,52134,67072,286.1874697
12272,24024817,Maryland,MD,Allegany County,Baltimore,21218,39.3199472,-76.6124858,63830,57633,51645,248.8503942
12273,24023477,Maryland,MD,Allegany County,Olney,20832,39.1944624,-77.0551378,165075,300000,60855,83.78791965
12274,24024837,Maryland,MD,Allegany County,Baltimore,21217,39.3122952,-76.6306383,53276,53448,37786,162.987464
12275,24024847,Maryland,MD,Allegany County,Baltimore,21211,39.3264635,-76.6304217,64453,51410,58486,170.588059
12276,24024857,Maryland,MD,Allegany County,Baltimore,21211,39.3402502,-76.6433643,78541,60994,55632,234.9216938
12277,24024867,Maryland,MD,Allegany County,Baltimore,21217,39.303753,-76.6321873,42092,25940,45502,216.8564168
12278,24024877,Maryland,MD,Allegany County,Baltimore,21217,39.3063661,-76.6480486,46575,43141,32287,210.6906398
12279,24024887,Maryland,MD,Allegany County,Baltimore,21216,39.3222425,-76.6601029,54775,46210,35117,228.5237943
12280,24024897,Maryland,MD,Allegany County,Baltimore,21216,39.3128159,-76.6678751,48452,39512,36574,194.854341
12281,24024907,Maryland,MD,Allegany County,Baltimore,21216,39.3142211,-76.6842962,97434,300000,63525,89.16217113
12282,24024917,Maryland,MD,Allegany County,Baltimore,21215,39.3303769,-76.6723437,39761,30677,31989,584.7159445
12283,24024927,Maryland,MD,Allegany County,Baltimore,21215,39.3378526,-76.6661876,37929,29541,32733,320.2435657
12284,2402187,Maryland,MD,Allegany County,Owings Mills,21117,39.4436258,-76.7936264,81496,65130,58144,1143.62602
12285,24024947,Maryland,MD,Allegany County,Baltimore,21216,39.2993805,-76.6555827,40312,29845,38421,129.9218505
12286,24024957,Maryland,MD,Allegany County,Baltimore,21216,39.3020563,-76.6686304,31830,21926,20824,122.3301333
12287,24024967,Maryland,MD,Allegany County,Baltimore,21229,39.3002221,-76.6796308,62011,42601,51444,175.9885397
12288,24024977,Maryland,MD,Allegany County,Baltimore,21223,39.2917118,-76.6307804,16347,11981,20362,398.4722
12289,24024987,Maryland,MD,Allegany County,Baltimore,21223,39.2839729,-76.6444254,54574,21950,65552,116.9956358
12290,24024997,Maryland,MD,Allegany County,Baltimore,21223,39.2908648,-76.6588372,28279,19565,22806,208.9266306
12291,24025007,Maryland,MD,Allegany County,Baltimore,21223,39.284012,-76.6637324,33558,25868,24427,180.6600108
12292,24025017,Maryland,MD,Allegany County,Baltimore,21229,39.2801762,-76.6793608,43061,32359,38382,241.6875311
12293,24025027,Maryland,MD,Allegany County,Baltimore,21230,39.2827739,-76.6139104,117244,113509,73092,153.4119831
12294,24025037,Maryland,MD,Allegany County,Baltimore,21230,39.2736267,-76.60028,140255,125093,71093,74.22351965
12295,24025047,Maryland,MD,Allegany County,Baltimore,21229,39.2773395,-76.6901916,39063,35101,29308,630.8813098
12296,24025057,Maryland,MD,Allegany County,Baltimore,21230,39.2506457,-76.6403025,43889,44173,29343,212.0212821
12297,24025067,Maryland,MD,Allegany County,Baltimore,21230,39.2623356,-76.6349462,36750,28877,35459,437.5339702
12298,2402507,Maryland,MD,Allegany County,Frederick,21703,39.3659448,-77.4308462,89885,86943,50581,605.2205506
12299,24025077,Maryland,MD,Allegany County,Baltimore,21225,39.2307274,-76.6015293,71856,61964,57537,196.8585658
12300,24023987,Maryland,MD,Allegany County,Oxon Hill,20745,38.7987325,-76.9896873,58262,44562,45849,565.6376158
12301,24025097,Maryland,MD,Allegany County,Baltimore,21206,39.3296442,-76.5501117,37414,32299,31150,940.6834592
12302,24025107,Maryland,MD,Allegany County,Baltimore,21213,39.3221262,-76.5666573,26563,23287,20264,297.4845607
12303,24025117,Maryland,MD,Allegany County,Baltimore,21205,39.3062321,-76.5527959,33399,30226,22704,712.0424821
12304,24025127,Maryland,MD,Allegany County,Baltimore,21224,39.288347,-76.5423935,70581,51024,49802,305.1235764
12305,24025137,Maryland,MD,Allegany County,Baltimore,21224,39.2583782,-76.5496645,5000,4790,2451,2.666133333
12306,24025147,Maryland,MD,Allegany County,Baltimore,21224,39.2935829,-76.5708757,53498,46412,47574,105.0906559
12307,24025157,Maryland,MD,Allegany County,Baltimore,21214,39.3406569,-76.5744298,82318,65821,63552,123.5924947
12308,24025167,Maryland,MD,Allegany County,Baltimore,21214,39.3462013,-76.5467855,64821,64756,35962,295.4512271
12309,24025177,Maryland,MD,Allegany County,Baltimore,21234,39.3656484,-76.5362212,75863,300000,44611,316.3204514
12310,24025187,Maryland,MD,Allegany County,Baltimore,21214,39.3583451,-76.5660286,58494,57663,38866,98.26087918
12311,24025197,Maryland,MD,Allegany County,Baltimore,21239,39.3691987,-76.5912458,60294,58061,49088,179.2907442
12312,24025207,Maryland,MD,Allegany County,Baltimore,21212,39.36866,-76.6045878,61598,50585,59133,258.0844466
12313,24025217,Maryland,MD,Allegany County,Baltimore,21218,39.34997,-76.594983,71091,64588,35329,184.6211724
12314,24025227,Maryland,MD,Allegany County,Baltimore,21212,39.3430254,-76.6050586,42669,32740,40802,305.9875444
12315,24025237,Maryland,MD,Allegany County,Baltimore,21212,39.3451675,-76.620233,164489,177149,77390,58.32700695
12316,24025247,Maryland,MD,Allegany County,Baltimore,21209,39.3468514,-76.6336709,165715,300000,78578,50.82698043
12317,24021657,Maryland,MD,Allegany County,Pasadena,21122,39.1448828,-76.5344283,99951,98577,54156,239.3470131
12318,24025267,Maryland,MD,Allegany County,Baltimore,21215,39.351553,-76.6693332,38625,51196,26416,146.6879464
12319,2402527,Maryland,MD,Allegany County,Brunswick,21716,39.3408448,-77.623296,106985,97684,61440,520.826207
12320,24025277,Maryland,MD,Allegany County,Baltimore,21215,39.3556338,-76.6821514,49760,26966,48200,233.051967
12321,24025287,Maryland,MD,Allegany County,Baltimore,21215,39.3686925,-76.7009959,57775,39048,52949,350.7924646
12322,24025307,Maryland,MD,Allegany County,Baltimore,21207,39.3274111,-76.7016139,69346,61528,62295,176.787418
12323,24025317,Maryland,MD,Allegany County,Baltimore,21229,39.2970445,-76.7021982,44934,38375,40509,213.1598918
12324,24025327,Maryland,MD,Allegany County,Baltimore,21229,39.2878046,-76.6917566,48381,37619,44920,566.3696005
12325,2402167,Maryland,MD,Allegany County,Randallstown,21133,39.3916606,-76.8026928,95120,82152,57979,1530.017883
12326,2402547,Maryland,MD,Allegany County,Edgewood,21040,39.4304798,-76.3173293,56025,47030,43297,1636.022442
12327,2402557,Maryland,MD,Allegany County,Belcamp,21017,39.4647097,-76.2158395,62702,47896,55478,799.3621803
12328,2402567,Maryland,MD,Allegany County,Forest Hill,21050,39.5662241,-76.4170063,125557,134344,71983,160.5192927
12329,2402577,Maryland,MD,Allegany County,Churchville,21028,39.536748,-76.2524477,90091,81485,55357,579.5293143
12330,2402587,Maryland,MD,Allegany County,Street,21154,39.6661762,-76.2489177,71265,58865,56212,533.7982461
12331,2402597,Maryland,MD,Allegany County,Elkridge,21075,39.1897017,-76.7864024,86454,72739,58224,831.8489758
12332,2402607,Maryland,MD,Allegany County,Ellicott City,21042,39.2544343,-76.8571204,147607,143610,66700,369.0934042
12333,24021077,Maryland,MD,Allegany County,Riverdale,20737,38.9739365,-76.9265276,100463,86467,71081,322.0069927
12334,2402637,Maryland,MD,Allegany County,Columbia,21046,39.17942,-76.8380595,103995,300000,55179,296.7802747
12335,2402647,Maryland,MD,Allegany County,Laurel,20723,39.1163844,-76.8567322,106572,96819,61801,710.748404
12336,2402657,Maryland,MD,Allegany County,Gaithersburg,20882,39.1893059,-77.1738119,122573,101987,72314,560.7497528
12337,2402667,Maryland,MD,Allegany County,Germantown,20874,39.1880561,-77.2702742,80863,75135,50206,933.2655205
12338,24021597,Maryland,MD,Allegany County,Severna Park,21146,39.065269,-76.5574189,98451,80656,80020,108.3583842
12339,2402677,Maryland,MD,Allegany County,Gaithersburg,20878,39.1391987,-77.2548712,147927,145059,75674,155.2511356
12340,2402687,Maryland,MD,Allegany County,Gaithersburg,20877,39.157612,-77.2008043,64131,54586,41421,1219.483686
12341,2402697,Maryland,MD,Allegany County,Gaithersburg,20877,39.1396061,-77.2078194,59963,49556,42804,772.7552532
12342,24027,Maryland,MD,Allegany County,Cumberland,21502,39.6329587,-78.7526552,30863,25519,23942,1294.063042
12343,2402707,Maryland,MD,Allegany County,Gaithersburg,20878,39.1434998,-77.2333711,82637,69077,63459,495.6714623
12344,2402727,Maryland,MD,Allegany County,Rockville,20850,39.083326,-77.1673715,136863,126043,73893,405.035841
12345,2402737,Maryland,MD,Allegany County,Rockville,20850,39.1090766,-77.1540952,113176,97415,73385,910.1243956
12346,2402747,Maryland,MD,Allegany County,Rockville,20853,39.1045325,-77.1036682,146502,143124,76549,333.4707245
